SeriesID,SeriesCode,Series,Unit,Database,Year,AreaName,AreaCode,DisaggregationGroup,Disaggregation1,Disaggregation2,Value,Notes,Source,LastModifiedOn
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Austria,AUT,Location,Children,Rural,99.89376463164498,"Households with children under 16. | Degree of urbanisation as classified according to the European Commissions: 1) cities, 2) towns and semi-dense areas, 3) rural areas. For the ITU questionnaire 1) and 2) were combined to ""urban"".",Statistik Austria,2026-07-07
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Austria,AUT,Location,Urban,,94.24600245728824,"Degree of urbanisation as classified according to the European Commissions: 1) cities, 2) towns and semi-dense areas, 3) rural areas. For the ITU questionnaire 1) and 2) were combined to ""urban"".",Statistik Austria,2026-07-05
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Austria,AUT,Location,Rural,,89.01320877641274,"Degree of urbanisation as classified according to the European Commissions: 1) cities, 2) towns and semi-dense areas, 3) rural areas. For the ITU questionnaire 1) and 2) were combined to ""urban"".",Statistik Austria,2026-07-06
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Austria,AUT,Location,No Children,Rural,85.66805421416409,"Households with no children under 16. | Degree of urbanisation as classified according to the European Commissions: 1) cities, 2) towns and semi-dense areas, 3) rural areas. For the ITU questionnaire 1) and 2) were combined to ""urban"".",Statistik Austria,2026-07-07
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Austria,AUT,Family,Children,,99.96336325407046,Households with children under 16.,Statistik Austria,2026-07-07
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Austria,AUT,Location,Children,Urban,100,"Households with children under 16. | Degree of urbanisation as classified according to the European Commissions: 1) cities, 2) towns and semi-dense areas, 3) rural areas. For the ITU questionnaire 1) and 2) were combined to ""urban"".",Statistik Austria,2026-07-07
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Austria,AUT,Location,No Children,Urban,92.69292391720259,"Households with no children under 16. | Degree of urbanisation as classified according to the European Commissions: 1) cities, 2) towns and semi-dense areas, 3) rural areas. For the ITU questionnaire 1) and 2) were combined to ""urban"".",Statistik Austria,2026-07-07
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Austria,AUT,Family,No Children,,90.47051634565393,Households with no children under 16.,Statistik Austria,2026-07-07
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Austria,AUT,,,,92.55740648,,Statistik Austria,2026-01-15
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Azerbaijan,AZE,,,,90.19998152,,State Statistical Committee of the Republic of Azerbaijan,2026-01-15
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Azerbaijan,AZE,Location,Rural,,87.01441883937416,,State Statistical Committee of the Republic of Azerbaijan,2026-07-06
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Azerbaijan,AZE,Location,Urban,,92.69997455650906,,State Statistical Committee of the Republic of Azerbaijan,2026-07-05
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Brazil,BRA,Location,Children,Rural,89.47170444924411,,CETIC.br/NIC.br,2026-07-05
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Brazil,BRA,Location,Rural,,80.91637566533237,,CETIC.br/NIC.br,2026-07-05
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Brazil,BRA,Location,No Children,Rural,75.03663764456348,,CETIC.br/NIC.br,2026-07-05
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Brazil,BRA,Family,No Children,,81.82509793778264,,CETIC.br/NIC.br,2026-07-07
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Brazil,BRA,Location,Children,Urban,95.31791508229081,,CETIC.br/NIC.br,2026-07-04
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Brazil,BRA,Location,No Children,Urban,82.6067603769513,,CETIC.br/NIC.br,2026-07-05
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Brazil,BRA,Family,Children,,94.55393688767079,,CETIC.br/NIC.br,2026-07-07
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Brazil,BRA,Location,Urban,,86.99055474882027,,CETIC.br/NIC.br,2026-07-05
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Brazil,BRA,,,,86.30473645,,NIC.br,2026-07-08
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Belgium,BEL,,,,94.68105189,households with at least one member aged 16 to 74; no collective households,Statbel (Directorate General Statistics - Statistics Belgium),2026-07-08
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Belgium,BEL,Family,No Children,,93.20757505895953,,Statbel (Directorate General Statistics - Statistics Belgium),2026-07-07
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Belgium,BEL,Location,Urban,,94.8124527801468,,Statbel (Directorate General Statistics - Statistics Belgium),2026-07-05
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Belgium,BEL,Location,Children,Urban,99.35921708281569,,Statbel (Directorate General Statistics - Statistics Belgium),2026-07-04
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Belgium,BEL,Location,No Children,Urban,93.42920059801472,,Statbel (Directorate General Statistics - Statistics Belgium),2026-07-05
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Belgium,BEL,Family,Children,,99.45153842445194,,Statbel (Directorate General Statistics - Statistics Belgium),2026-07-05
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Belgium,BEL,Location,Rural,,93.83261088495867,,Statbel (Directorate General Statistics - Statistics Belgium),2026-06-25
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Belgium,BEL,Location,Children,Rural,100,,Statbel (Directorate General Statistics - Statistics Belgium),2026-06-25
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Belgium,BEL,Location,No Children,Rural,91.73791152588177,,Statbel (Directorate General Statistics - Statistics Belgium),2026-06-25
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Belarus,BLR,Location,Children,Rural,99.45171845170285,,National Statistical Committee of the Republic of Belarus (Belstat),2026-05-16
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Belarus,BLR,Location,Rural,,90.66613002654331,,National Statistical Committee of the Republic of Belarus (Belstat),2026-05-16
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Belarus,BLR,Location,Children,Urban,100,,National Statistical Committee of the Republic of Belarus (Belstat),2026-05-16
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Belarus,BLR,Family,Children,,99.88906209049544,,National Statistical Committee of the Republic of Belarus (Belstat),2026-05-16
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Belarus,BLR,Location,No Children,Urban,94.75042153072145,,National Statistical Committee of the Republic of Belarus (Belstat),2026-05-16
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Belarus,BLR,Family,No Children,,93.21794787001322,,National Statistical Committee of the Republic of Belarus (Belstat),2026-05-16
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Belarus,BLR,Location,Urban,,96.00382856159882,,National Statistical Committee of the Republic of Belarus (Belstat),2026-05-16
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Belarus,BLR,Location,No Children,Rural,88.52603595133164,,National Statistical Committee of the Republic of Belarus (Belstat),2026-05-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Belarus,BLR,,,,94.74319647,,National Statistical Committee of the Republic of Belarus (Belstat),2026-07-08
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Bulgaria,BGR,,,,86.50048142,,National Statistical Institute,2026-07-08
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Bulgaria,BGR,Family,No Children,,85.04755720545775,,National Statistical Institute,2026-06-05
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Bulgaria,BGR,Location,Urban,,89.9402855167724,,National Statistical Institute,2026-06-05
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Bulgaria,BGR,Location,No Children,Rural,73.94901624438154,,National Statistical Institute,2026-06-05
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Bulgaria,BGR,Location,Children,Rural,99.06687655182486,,National Statistical Institute,2026-06-05
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Bulgaria,BGR,Location,Children,Urban,99.76458814839523,,National Statistical Institute,2026-06-05
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Bulgaria,BGR,Location,No Children,Urban,88.81277914452015,,National Statistical Institute,2026-06-05
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Bulgaria,BGR,Location,Rural,,76.21873066059733,,National Statistical Institute,2026-06-05
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Bulgaria,BGR,Family,Children,,99.6058452776949,,National Statistical Institute,2026-06-05
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,China,CHN,,,,90.4,,China Internet Network Information Center,2026-07-08
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Costa Rica,CRI,,,,87.30193925,,Instituto Nacional de Estadisticas y Censos,2026-07-08
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Costa Rica,CRI,Location,Urban,,89.34117395925779,,Instituto Nacional de Estadisticas y Censos ,2026-06-25
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Costa Rica,CRI,Location,No Children,Urban,88.0271380256109,,Instituto Nacional de Estadisticas y Censos ,2026-06-25
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Costa Rica,CRI,Location,Children,Rural,89.63098455386374,,Instituto Nacional de Estadisticas y Censos ,2026-06-25
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Costa Rica,CRI,Location,Children,Urban,92.68772038996059,,Instituto Nacional de Estadisticas y Censos ,2026-06-25
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Costa Rica,CRI,Location,Rural,,81.95580512859826,,Instituto Nacional de Estadisticas y Censos ,2026-06-25
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Costa Rica,CRI,Location,No Children,Rural,77.84286252531437,,Instituto Nacional de Estadisticas y Censos ,2026-06-25
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Costa Rica,CRI,Family,No Children,,85.40991220651665,,Instituto Nacional de Estadisticas y Censos ,2026-06-25
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Costa Rica,CRI,Family,Children,,91.70753101815646,,Instituto Nacional de Estadisticas y Censos ,2026-06-25
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Germany,DEU,Location,No Children,Urban,94.07692855515435,International classification DEGURBA = 1 (cities / densely populated areas); Children are defined as individuals aged < 16 years,Federal Statistical Office,2026-06-30
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Germany,DEU,Family,No Children,,92.45540475108724,Children are defined as individuals aged < 16 years,Federal Statistical Office,2026-06-30
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Germany,DEU,Family,Children,,97.77745291113256,Children are defined as individuals aged < 16 years,Federal Statistical Office,2026-06-30
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Germany,DEU,Location,Children,Urban,96.93824187382864,International classification DEGURBA = 1 (cities / densely populated areas); Children are defined as individuals aged < 16 years,Federal Statistical Office,2026-06-30
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Germany,DEU,Location,Urban,,94.64787377943259,International classification DEGURBA = 1 (cities / densely populated areas),Federal Statistical Office,2026-06-30
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Germany,DEU,,,,93.62614348,,Federal Statistical Office,2026-07-08
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Denmark,DNK,,,,97.42205392,,Statistics Denmark,2026-01-15
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Denmark,DNK,Location,Children,Rural,99.89885733457007,,Statistics Denmark,2026-07-07
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Denmark,DNK,Location,No Children,Rural,96.3685422918599,,Statistics Denmark,2026-07-07
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Denmark,DNK,Location,Rural,,97.21668577998642,,Statistics Denmark,2026-07-06
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Denmark,DNK,Family,No Children,,96.80296182964517,,Statistics Denmark,2026-07-07
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Denmark,DNK,Location,Urban,,97.7567737261531,,Statistics Denmark,2026-07-05
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Denmark,DNK,Location,Children,Urban,99.17830141824403,,Statistics Denmark,2026-07-07
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Denmark,DNK,Family,Children,,99.67608796087143,,Statistics Denmark,2026-07-07
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Denmark,DNK,Location,No Children,Urban,97.45503723478994,,Statistics Denmark,2026-07-07
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Spain,ESP,Location,Children,Urban,99.76316096309684,Households with children under 15 include children 15 years of age,Instituto Nacional de Estadistica,2026-06-05
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Spain,ESP,Family,No Children,,96.63716856677765,,Instituto Nacional de Estadistica,2026-06-05
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Spain,ESP,Location,No Children,Rural,95.40122958802414,,Instituto Nacional de Estadistica,2026-06-05
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Spain,ESP,Location,Children,Rural,99.8033865287713,Households with children under 15 include children 15 years of age,Instituto Nacional de Estadistica,2026-06-05
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Spain,ESP,Family,Children,,99.78194214999738,Households with children under 15 include children 15 years of age,Instituto Nacional de Estadistica,2026-06-05
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Spain,ESP,Location,Urban,,98.13568981894592,,Instituto Nacional de Estadistica,2026-06-05
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Spain,ESP,Location,Rural,,96.56529728613174,,Instituto Nacional de Estadistica,2026-06-05
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Spain,ESP,Location,No Children,Urban,97.60991844998046,,Instituto Nacional de Estadistica,2026-06-05
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Spain,ESP,,,,97.43352478,,Instituto Nacional de Estadistica,2026-07-08
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Ecuador,ECU,,,,71.34251998,,Instituto Nacional de Estadistica y Censos,2026-07-08
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Ecuador,ECU,Family,No Children,,67.85097224143622,,Instituto Nacional de Estadistica y Censos,2026-06-05
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Ecuador,ECU,Location,Children,Rural,58.48511876490377,,Instituto Nacional de Estadistica y Censos,2026-06-05
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Ecuador,ECU,Location,No Children,Urban,71.8219631382951,,Instituto Nacional de Estadistica y Censos,2026-06-05
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Ecuador,ECU,Location,Children,Urban,83.28813490041091,,Instituto Nacional de Estadistica y Censos,2026-06-05
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Ecuador,ECU,Location,Rural,,58.71969246065193,,Instituto Nacional de Estadistica y Censos,2026-06-05
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Ecuador,ECU,Location,Urban,,76.58731535034363,,Instituto Nacional de Estadistica y Censos,2026-06-05
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Ecuador,ECU,Family,Children,,76.47748765762621,,Instituto Nacional de Estadistica y Censos,2026-06-05
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Ecuador,ECU,Location,No Children,Rural,58.862623792806936,,Instituto Nacional de Estadistica y Censos,2026-06-05
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,France,FRA,Location,No Children,Urban,87.89317660508841,,Institut National de la Statistique et des Etudes Economiques,2026-06-02
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,France,FRA,Location,No Children,Rural,84.29688630475354,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,France,FRA,Location,Children,Rural,99.68400297082934,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,France,FRA,Location,Urban,,89.9904870755534,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,France,FRA,Location,Rural,,87.90026885911804,,Institut National de la Statistique et des Etudes Economiques,2026-07-07
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,France,FRA,Family,No Children,,87.2171877182182,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,France,FRA,Location,Children,Urban,97.96096372913689,,Institut National de la Statistique et des Etudes Economiques,2026-07-04
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,France,FRA,Family,Children,,98.32620129144861,,Institut National de la Statistique et des Etudes Economiques,2026-07-05
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,France,FRA,,,,89.58688551,,Institut National de la Statistique et des Etudes Economiques,2026-07-08
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Finland,FIN,,,,94.39453632,,Statistics Finland,2026-07-08
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2025,Greece,GRC,,,,88.73477669,,Hellenic Statistical Authority,2026-07-08
8819,HHA4213-%_HH-RURAL-,HH06 - Households with Internet access at home - %_HH - RURAL,% of households,ITU Households Database,2025,Greece,GRC,Location,Rural,,80.5360413252278,,Hellenic Statistical Authority,2026-07-05
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Greece,GRC,Location,No Children,Rural,77.10858157355473,,Hellenic Statistical Authority,2026-07-05
8811,HHA4213-%_HH-CHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - CHILDREN - RURAL,% of households,ITU Households Database,2025,Greece,GRC,Location,Children,Rural,98.72133684358609,,Hellenic Statistical Authority,2026-07-07
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Greece,GRC,Family,No Children,,86.29970875269515,,Hellenic Statistical Authority,2026-07-07
8810,HHA4213-%_HH-CHILDREN-,HH06 - Households with Internet access at home - %_HH - CHILDREN,% of households,ITU Households Database,2025,Greece,GRC,Family,Children,,99.32691970382662,,Hellenic Statistical Authority,2026-07-06
8820,HHA4213-%_HH-URBAN-,HH06 - Households with Internet access at home - %_HH - URBAN,% of households,ITU Households Database,2025,Greece,GRC,Location,Urban,,91.65903569785429,,Hellenic Statistical Authority,2026-07-05
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Greece,GRC,Location,Children,Urban,99.50077007754197,,Hellenic Statistical Authority,2026-07-04
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Greece,GRC,Location,No Children,Urban,89.73487579755954,,Hellenic Statistical Authority,2026-07-05
8818,HHA4213-%_HH-NOCHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - URBAN,% of households,ITU Households Database,2025,Hungary,HUN,Location,No Children,Urban,93.51463475123732,,Hungarian Central Statistical Office,2026-06-02
8817,HHA4213-%_HH-NOCHILDREN-RURAL,HH06 - Households with Internet access at home - %_HH - NOCHILDREN - RURAL,% of households,ITU Households Database,2025,Hungary,HUN,Location,No Children,Rural,89.15629863221261,,Hungarian Central Statistical Office,2026-06-02
8816,HHA4213-%_HH-NOCHILDREN-,HH06 - Households with Internet access at home - %_HH - NOCHILDREN,% of households,ITU Households Database,2025,Hungary,HUN,Family,No Children,,92.32130146518925,,Hungarian Central Statistical Office,2026-06-02
8812,HHA4213-%_HH-CHILDREN-URBAN,HH06 - Households with Internet access at home - %_HH - CHILDREN - URBAN,% of households,ITU Households Database,2025,Hungary,HUN,Location,Children,Urban,98.78757499810132,,Hungarian Central Statistical Office,2026-06-02
