nivel,fuente,pais_region,anio,variable,valor,unidad
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,68.61181449518178,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,67.85104169649078,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,89.83201386824162,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,32.54563356812846,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,84.94784985296661,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,97.2001482594074,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,98.91750488840349,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,32.435465768799105,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,92.69294727575075,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,85.38196458379285,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,86.34602926113058,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,88.77706206302327,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,93.01073561894222,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,81.92625686065966,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,91.91699485337332,% of individuals
global,ITU_DataHub,Costa Rica,2022,pct_individuos_usan_internet,82.59801121,% of individuals
global,ITU_DataHub,Cuba,2022,pct_individuos_usan_internet,67.88410187,% of individuals
global,ITU_DataHub,Vatican,2022,pct_individuos_usan_internet,85.06069946,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,89.60099194,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,94.178239182575,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,72.0909384517773,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,84.92374367150197,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,91.30408648776448,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,92.40870591371156,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,89.69356469281891,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,98.55660575184363,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,95.21597091445292,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,88.2270943966189,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,99.05984365814808,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,92.39023699645593,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,94.65451162899696,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,88.31254929742495,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,92.7985991945498,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,90.81577284803218,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,97.15937925301591,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,68.2431511553106,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,90.11891714531882,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,86.65962813899439,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,97.65777250174928,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,95.4674757869533,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,93.22035144312754,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,98.80778895913896,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,87.6035406998602,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,86.26588992161018,% of individuals
global,ITU_DataHub,Cyprus,2022,pct_individuos_usan_internet,61.67757576697006,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,89.50029447741585,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,97.2143518278479,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,94.26283286922848,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,98.7846625867779,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,95.74222488175585,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,85.38811767490873,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,77.72745484454144,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,92.37042394242292,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,94.34291659541168,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,89.55278391120129,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,96.46083058410578,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,98.72559433463977,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,92.084902946191,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,98.34982246820095,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,83.9678041219581,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,86.160826945817,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,95.923471710608,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,90.48690440259624,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,97.13580560017284,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,98.9217771351858,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,96.3769853576708,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,83.23686561632647,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,92.77197790727428,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,95.7808194802562,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,97.15210301326248,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,93.0983848939484,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,98.1893619050647,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,97.56620261264293,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,95.7348725205903,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,90.23872255489022,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,96.28696572532756,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,87.268334157866,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,69.42890361515273,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,87.3380297931223,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,94.65161199949868,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,85.36224129636207,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,84.37172222796426,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,92.81787412855569,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,95.70582899208728,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,93.0375144658048,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,97.59334282567508,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,94.56073168836646,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,83.81091955514289,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,84.0075595569785,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,90.96689181179254,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,98.20618818619,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,88.60705937492449,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,97.40775321175606,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,99.08946366470757,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,89.70434939129579,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,82.41364266873727,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,97.56243761450914,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,96.79583737003531,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,91.2903675044866,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,95.34449391439632,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,92.23700116316004,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,94.2968744645252,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,95.32506582859084,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,94.74212014269284,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,87.19498602305892,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,90.48379722816613,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,98.42198962309244,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,85.41753544480994,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,89.16946244517835,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,91.15973035814356,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,98.61480995929338,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,91.81134995456516,% of individuals
global,ITU_DataHub,Germany,2022,pct_individuos_usan_internet,91.62984383,% of individuals
global,ITU_DataHub,Djibouti,2022,pct_individuos_usan_internet,63.77600098,% of individuals
global,ITU_DataHub,Dominica,2022,pct_individuos_usan_internet,80.57980347,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.86011812,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.54856036903274,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.62765422596844,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.67918405407474,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,95.9622458185856,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.43525346203324,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.9604617072416,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.34788734284218,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.3999088745406,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.1740035216904,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,95.01469129564128,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.470292447402,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.14694714133354,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.09948563347888,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.83888620280428,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.98246114349202,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.47164350271689,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.55116903776536,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.1500467705158,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.94775686646634,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.21371235134744,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,95.44622650670372,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,94.8418502605357,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,96.87518616352114,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.25903705225667,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.53694137195323,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.6284712166554,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.23658406133,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.24925056904276,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.4866761418764,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.33978192899713,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.61519916920108,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.84685738453508,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.0949159305679,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.50197721394524,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.36851649876412,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,95.18146095940308,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.78414198660435,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,94.85318065379774,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,99.25346302583512,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,98.04264217098988,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,97.77512947107702,% of individuals
global,ITU_DataHub,Denmark,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,29.331544247401386,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,86.40450898803375,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,27.50894279782973,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,92.72965429988916,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,89.48126847385329,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,72.43823996135839,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,83.6280656373511,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,89.55143148036326,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,85.27490313719032,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,92.86443839758564,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,82.12495441495923,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,88.69780355224576,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,57.5043812786175,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,72.14065182340941,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,92.7465055206995,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,83.7379600770555,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,75.84150718585248,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,58.18404150146428,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,90.75120149704443,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,95.80419276836452,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,82.50211103811213,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,28.624762029734907,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,88.39708891507286,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,71.89954098865945,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,91.22225948085004,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,83.39297821327939,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,89.94341728079618,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,94.61248196286424,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,68.95755595820869,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,75.30556341175367,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,84.83398891588897,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,81.11440900981601,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,86.81271840219767,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,79.7162371562044,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,78.86803879262673,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,86.48284939025902,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,84.571974430161,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,83.1923249985829,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,71.55473667679084,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,83.30470527188744,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,82.94670799977578,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,79.7698511033535,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,88.54702700134042,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,91.15333986298208,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,58.78450433514504,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,92.48749697664802,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,82.8032617851852,% of individuals
global,ITU_DataHub,Dominican Rep.,2022,pct_individuos_usan_internet,81.51269675,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,94.4855432,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,96.48153263623134,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,93.12683452258032,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,72.66248884623171,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.2179119879428,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,96.49334303502258,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.55020259256474,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,98.16044135273536,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.73022987565194,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,86.74636718232321,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,94.55837527735828,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,93.21162752606342,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,96.03624588882973,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,94.47217376928435,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,98.28830770445728,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,98.87274135205398,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.39411521529436,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.83201567798748,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.2747276524812,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.82476999029338,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,93.3812391615115,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,95.58137298359452,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,97.97093090321836,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.11880664470996,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,98.95631871225544,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,90.12369941547394,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,86.37663682546591,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,93.5860304933563,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,88.92169508627782,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.97064596691528,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,93.73963526031764,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,92.72841067582128,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,95.180863817688,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,96.1011774398482,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,93.69035365075716,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,95.63576804643333,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,87.05012677883882,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,95.1591662002678,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.18586583894624,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.77609295499396,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,96.67130129073792,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,73.70235280065755,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,95.1387620071551,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,98.77255807692768,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.1544006987196,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.72342908269913,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,95.4916143715804,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,98.3433191396715,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.1709596154448,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.55995539523065,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,94.49916885362656,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.07893436188202,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,93.7160201873907,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,98.1516679705975,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.23030120180344,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,98.97265117557411,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,74.75770359413866,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,97.01461223677154,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,93.7899875678462,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,98.27736476496314,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.8385480051411,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,98.28257226833055,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,93.72800616512107,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.8613834904614,% of individuals
global,ITU_DataHub,Spain,2022,pct_individuos_usan_internet,99.2670900481587,% of individuals
global,ITU_DataHub,Egypt,2022,pct_individuos_usan_internet,82.77263529990127,% of individuals
